client_id,client_account,revenue_in_millions
4100,Deloitte,663
4101,Nestle,306
4102,Nestle,902
4103,ICICI Bank,376
4104,Accenture,424
4105,HDFC Bank,584
4106,Reliance,468
4107,Amazon,502
4108,Amazon,770
4109,Cognizant,148
4110,Microsoft,333
4111,Reliance,308
4112,Wipro,827
4113,Infosys,684
4114,Nestle,689
4115,Amazon,918
4116,ICICI Bank,618
4117,Tata Steel,630
4118,Infosys,540
4119,Accenture,267
4120,Tata Steel,154
4121,Cognizant,1004
4122,Microsoft,463
4123,Amazon,308
4124,Apollo Hospitals,523
4125,Flipkart,263
4126,ICICI Bank,149
4127,Infosys,268
4128,Apollo Hospitals,830
4129,Cognizant,263
4130,Microsoft,838
4131,Apollo Hospitals,454
4132,HDFC Bank,477
4133,Microsoft,357
4134,Apollo Hospitals,817
4135,HDFC Bank,299
4136,Wipro,939
4137,Cognizant,462
4138,Apollo Hospitals,167
4139,Nestle,506
4140,Wipro,601
4141,Google,237
4142,Tata Steel,776
4143,Accenture,378
4144,Reliance,267
4145,Wipro,364
4146,Amazon,306
4147,Infosys,750
4148,Deloitte,200
4149,Microsoft,321
4150,Cognizant,497
4151,Amazon,330
4152,Reliance,730
4153,Nestle,140
4154,Reliance,194
4155,Apollo Hospitals,261
4156,Infosys,405
4157,Infosys,382
4158,Accenture,743
4159,Microsoft,484
4160,Apollo Hospitals,694
4161,Deloitte,1031
4162,Reliance,562
4163,Accenture,697
4164,Flipkart,355
4165,Deloitte,491
4166,Cognizant,562
4167,ICICI Bank,319
4168,HDFC Bank,654
4169,Microsoft,738
4170,Reliance,439
4171,Accenture,373
4172,Apollo Hospitals,935
4173,Amazon,1051
4174,Flipkart,513
4175,Infosys,340
4176,Amazon,804
4177,Apollo Hospitals,595
4178,Infosys,538
4179,Deloitte,711
4180,Nestle,792
4181,Nestle,566
4182,Reliance,141
4183,ICICI Bank,402
4184,Reliance,524
4185,Infosys,695
4186,Apollo Hospitals,753
4187,Cognizant,668
4188,Reliance,748
4189,Tata Steel,252
4190,Nestle,809
4191,Wipro,58
4192,Infosys,485
4193,HDFC Bank,423
4194,Reliance,269
4195,Deloitte,559
4196,Cognizant,392
4197,Flipkart,493
4198,Wipro,489
4199,Flipkart,530
4200,Amazon,114
4201,Cognizant,1003
4202,HDFC Bank,136
4203,Infosys,560
4204,Reliance,578
4205,Accenture,573
4206,Accenture,231
4207,Amazon,500
4208,Infosys,360
4209,Cognizant,630
4210,ICICI Bank,871
4211,Wipro,310
4212,Reliance,565
4213,Flipkart,424
4214,Tata Steel,530
4215,Accenture,574
4216,Deloitte,527
4217,HDFC Bank,437
4218,Flipkart,116
4219,Apollo Hospitals,446
4220,Microsoft,467
4221,Microsoft,378
4222,Infosys,413
4223,Reliance,366
4224,Reliance,768
4225,Deloitte,646
4226,Reliance,745
4227,Tata Steel,199
4228,Cognizant,1070
4229,Nestle,674
4230,Reliance,919
4231,Cognizant,667
4232,Nestle,285
4233,Reliance,231
4234,Infosys,411
4235,ICICI Bank,518
4236,Apollo Hospitals,563
4237,Deloitte,218
4238,Cognizant,473
4239,Microsoft,443
4240,Flipkart,395
4241,Apollo Hospitals,303
4242,Nestle,242
4243,Nestle,449
4244,Apollo Hospitals,100
4245,Microsoft,1041
4246,Flipkart,138
4247,Wipro,417
4248,Accenture,846
4249,Infosys,365
4250,Tata Steel,718
4251,ICICI Bank,630
4252,Flipkart,623
4253,Apollo Hospitals,107
4254,Accenture,391
4255,Infosys,528
4256,Wipro,335
4257,Reliance,362
4258,ICICI Bank,479
4259,Wipro,668
4260,Tata Steel,821
4261,Cognizant,567
4262,Google,803
4263,Google,864
4264,Tata Steel,462
4265,Google,297
4266,Amazon,971
4267,Microsoft,568
4268,Accenture,535
4269,ICICI Bank,478
4270,Reliance,413
4271,Reliance,188
4272,Deloitte,210
4273,Reliance,290
4274,Tata Steel,404
4275,Tata Steel,826
4276,Reliance,256
4277,Cognizant,738
4278,Microsoft,372
4279,Nestle,824
4280,Accenture,650
4281,Apollo Hospitals,647
4282,ICICI Bank,568
4283,Wipro,449
4284,Accenture,636
4285,HDFC Bank,505
4286,ICICI Bank,931
4287,ICICI Bank,643
4288,Accenture,325
4289,ICICI Bank,646
4290,Microsoft,173
4291,Microsoft,327
4292,HDFC Bank,519
4293,Accenture,398
4294,Accenture,140
4295,Wipro,908
4296,Reliance,493
4297,Cognizant,350
4298,Nestle,365
4299,Google,217
4300,Amazon,348
4301,Wipro,547
4302,Tata Steel,455
4303,ICICI Bank,317
4304,Microsoft,696
4305,Nestle,495
4306,Nestle,538
4307,Apollo Hospitals,251
4308,ICICI Bank,382
4309,HDFC Bank,499
4310,HDFC Bank,724
4311,Nestle,620
4312,Amazon,211
4313,Microsoft,251
4314,Microsoft,499
4315,Wipro,800
4316,Microsoft,538
4317,Amazon,228
4318,Cognizant,556
4319,Amazon,124
4320,Accenture,169
4321,HDFC Bank,260
4322,Reliance,820
4323,Flipkart,799
4324,Google,618
4325,HDFC Bank,228
4326,Microsoft,44
4327,Deloitte,612
4328,Cognizant,545
4329,Nestle,669
4330,Flipkart,944
4331,Deloitte,600
4332,Accenture,193
4333,Microsoft,592
4334,HDFC Bank,319
4335,Wipro,851
4336,Microsoft,217
4337,Amazon,106
4338,HDFC Bank,236
4339,Microsoft,552
4340,Apollo Hospitals,181
4341,Wipro,359
4342,Deloitte,155
4343,HDFC Bank,471
4344,Google,646
4345,Accenture,604
4346,Accenture,713
4347,Tata Steel,436
4348,Reliance,381
4349,Deloitte,216
4350,Infosys,231
4351,Amazon,370
4352,Flipkart,688
4353,Amazon,506
4354,Amazon,377
4355,Accenture,449
4356,Deloitte,548
4357,Amazon,267
4358,Nestle,423
4359,Google,80
4360,Cognizant,330
4361,Amazon,241
4362,Apollo Hospitals,548
4363,Apollo Hospitals,517
4364,Wipro,219
4365,Accenture,126
4366,Nestle,243
4367,HDFC Bank,846
4368,Accenture,473
4369,ICICI Bank,312
4370,Amazon,291
4371,Amazon,176
4372,Flipkart,523
4373,Nestle,226
4374,Reliance,380
4375,Accenture,240
4376,Google,420
4377,Nestle,535
4378,Nestle,344
4379,Reliance,904
4380,Tata Steel,533
4381,Tata Steel,285
4382,Wipro,1058
4383,Cognizant,115
4384,Tata Steel,934
4385,Wipro,401
4386,Wipro,352
4387,Apollo Hospitals,777
4388,Cognizant,922
4389,Amazon,275
4390,HDFC Bank,376
4391,ICICI Bank,419
4392,Flipkart,750
4393,Google,615
4394,HDFC Bank,210
4395,Reliance,206
4396,Amazon,202
4397,Deloitte,274
4398,Google,677
4399,Infosys,481
4400,Nestle,438
4401,Infosys,127
4402,Accenture,60
4403,Tata Steel,377
4404,Deloitte,886
4405,Reliance,926
4406,Accenture,167
4407,Infosys,762
4408,Tata Steel,810
4409,Google,650
4410,Cognizant,661
4411,Deloitte,228
4412,Reliance,86
4413,Flipkart,838
4414,Google,568
4415,Tata Steel,654
4416,Deloitte,138
4417,Accenture,532
4418,Deloitte,573
4419,Google,691
4420,Infosys,359
4421,Flipkart,777
4422,HDFC Bank,259
4423,Google,501
4424,Flipkart,596
4425,HDFC Bank,99
4426,Microsoft,259
4427,Accenture,593
4428,Microsoft,441
4429,Apollo Hospitals,394
4430,Apollo Hospitals,782
4431,Microsoft,252
4432,Accenture,465
4433,Flipkart,329
4434,Apollo Hospitals,837
4435,Amazon,1015
4436,Microsoft,567
4437,Google,473
4438,Cognizant,367
4439,Reliance,484
4440,ICICI Bank,150
4441,Nestle,540
4442,Reliance,358
4443,ICICI Bank,237
4444,ICICI Bank,381
4445,Apollo Hospitals,719
4446,Google,449
4447,Microsoft,352
4448,Apollo Hospitals,433
4449,Wipro,117
4450,Tata Steel,413
4451,Accenture,700
4452,Flipkart,440
4453,Wipro,82
4454,Tata Steel,363
4455,Cognizant,226
4456,Google,447
4457,Apollo Hospitals,249
4458,Google,753
4459,Flipkart,353
4460,Tata Steel,627
4461,Wipro,645
4462,Flipkart,235
4463,Reliance,244
4464,Wipro,98
4465,Deloitte,766
4466,Accenture,552
4467,Microsoft,235
4468,Flipkart,91
4469,Accenture,462
4470,Infosys,192
4471,Google,182
4472,Deloitte,556
4473,Tata Steel,405
4474,Reliance,233
4475,Tata Steel,873
4476,Google,624
4477,Deloitte,331
4478,Accenture,440
4479,Cognizant,277
4480,Wipro,920
4481,Google,856
4482,HDFC Bank,434
4483,Deloitte,203
4484,Tata Steel,1054
4485,Nestle,270
4486,Deloitte,963
4487,Microsoft,213
4488,Nestle,583
4489,Google,93
4490,Deloitte,473
4491,Wipro,527
4492,Apollo Hospitals,349
4493,Infosys,799
4494,ICICI Bank,321
4495,Tata Steel,211
4496,Reliance,608
4497,Accenture,1064
4498,Tata Steel,138
4499,Reliance,405
4500,Amazon,138
4501,Accenture,469
4502,Deloitte,507
4503,ICICI Bank,462
4504,Microsoft,986
4505,Flipkart,481
4506,Reliance,621
4507,Deloitte,472
4508,Tata Steel,69
4509,Accenture,205
4510,HDFC Bank,211
4511,Infosys,645
4512,Amazon,613
4513,Accenture,776
4514,Apollo Hospitals,294
4515,Nestle,494
4516,Google,510
4517,Google,127
4518,Infosys,506
4519,Deloitte,774
4520,Microsoft,436
4521,Flipkart,291
4522,Reliance,503
4523,HDFC Bank,243
4524,Reliance,799
4525,Amazon,997
4526,Amazon,577
4527,Infosys,171
4528,Infosys,451
4529,Amazon,402
4530,Accenture,419
4531,Infosys,422
4532,Reliance,148
4533,Flipkart,794
4534,Tata Steel,163
4535,Google,886
4536,Microsoft,826
4537,Microsoft,366
4538,Accenture,800
4539,Wipro,201
4540,Nestle,397
4541,Flipkart,776
4542,Wipro,637
4543,Apollo Hospitals,477
4544,Infosys,425
4545,Tata Steel,270
4546,Wipro,89
4547,Flipkart,160
4548,Deloitte,404
4549,Apollo Hospitals,186
4550,Flipkart,617
4551,Wipro,199
4552,Amazon,222
4553,Infosys,740
4554,Tata Steel,454
4555,Accenture,143
4556,Apollo Hospitals,340
4557,Accenture,166
4558,Nestle,154
4559,Microsoft,585
4560,Deloitte,848
4561,Deloitte,492
4562,Deloitte,519
4563,Wipro,650
4564,Nestle,696
4565,ICICI Bank,901
4566,Deloitte,144
4567,Wipro,210
4568,Flipkart,151
4569,ICICI Bank,506
4570,Deloitte,639
4571,Deloitte,262
4572,Flipkart,835
4573,ICICI Bank,336
4574,ICICI Bank,409
4575,Accenture,737
4576,Flipkart,876
4577,Google,384
4578,Microsoft,345
4579,Reliance,386
4580,Reliance,594
4581,Apollo Hospitals,757
4582,ICICI Bank,241
4583,Reliance,939
4584,Infosys,611
4585,Apollo Hospitals,592
4586,ICICI Bank,599
4587,Microsoft,437
4588,Nestle,248
4589,Nestle,755
4590,HDFC Bank,691
4591,Nestle,478
4592,Flipkart,145
4593,Accenture,220
4594,Amazon,329
4595,Apollo Hospitals,401
4596,Amazon,898
4597,Nestle,659
4598,Flipkart,641
4599,Infosys,380
4600,Cognizant,289
4601,Flipkart,203
4602,Google,371
4603,HDFC Bank,414
4604,Google,63
4605,Deloitte,609
4606,Accenture,474
4607,Infosys,421
4608,ICICI Bank,172
4609,Tata Steel,836
4610,Amazon,988
4611,Microsoft,348
4612,Deloitte,433
4613,Google,232
4614,ICICI Bank,94
4615,Reliance,450
4616,HDFC Bank,536
4617,Reliance,185
4618,Flipkart,217
4619,Cognizant,756
4620,Wipro,309
4621,Google,530
4622,Deloitte,295
4623,Deloitte,181
4624,Flipkart,487
4625,Tata Steel,156
4626,HDFC Bank,110
4627,Accenture,350
4628,Amazon,422
4629,Nestle,986
4630,Amazon,791
4631,Amazon,686
4632,Cognizant,411
4633,Wipro,533
4634,Apollo Hospitals,453
4635,Amazon,198
4636,Google,758
4637,Google,169
4638,Nestle,206
4639,Wipro,778
4640,Infosys,333
4641,Accenture,103
4642,Accenture,431
4643,Google,203
4644,Microsoft,712
4645,Flipkart,287
4646,Amazon,820
4647,ICICI Bank,270
4648,Infosys,505
4649,Tata Steel,970
4650,Nestle,115
4651,HDFC Bank,384
4652,Deloitte,921
4653,Tata Steel,725
4654,ICICI Bank,335
4655,Tata Steel,773
4656,Wipro,763
4657,Reliance,389
4658,Apollo Hospitals,174
4659,HDFC Bank,350
4660,Wipro,336
4661,Wipro,230
4662,Reliance,552
4663,Tata Steel,490
4664,Tata Steel,474
4665,Wipro,765
4666,Reliance,177
4667,Microsoft,261
4668,Nestle,322
4669,Infosys,393
4670,Accenture,763
4671,Infosys,106
4672,Reliance,528
4673,Flipkart,586
4674,Microsoft,374
4675,Google,279
4676,Cognizant,375
4677,Nestle,1008
4678,Amazon,501
4679,Flipkart,321
4680,Tata Steel,702
4681,Reliance,559
4682,Cognizant,529
4683,Apollo Hospitals,585
4684,Wipro,202
4685,Accenture,520
4686,Nestle,380
4687,Cognizant,604
4688,Amazon,921
4689,Tata Steel,379
4690,Nestle,208
4691,Microsoft,343
4692,Apollo Hospitals,369
4693,Google,139
4694,ICICI Bank,606
4695,Cognizant,219
4696,Deloitte,481
4697,Microsoft,258
4698,HDFC Bank,415
4699,Wipro,728
4700,Cognizant,589
4701,Tata Steel,356
4702,Amazon,262
4703,Deloitte,283
4704,Tata Steel,459
4705,Accenture,450
4706,Microsoft,790
4707,Nestle,633
4708,Infosys,388
4709,Wipro,523
4710,Apollo Hospitals,310
4711,Deloitte,515
4712,Accenture,629
4713,ICICI Bank,1020
4714,Microsoft,234
4715,Reliance,253
4716,Google,192
4717,Reliance,648
4718,Infosys,738
4719,Google,769
4720,Wipro,280
4721,Tata Steel,142
4722,Reliance,235
4723,Amazon,205
4724,Amazon,394
4725,Infosys,590
4726,Google,557
4727,Microsoft,376
4728,HDFC Bank,703
4729,Flipkart,736
4730,Deloitte,347
4731,ICICI Bank,459
4732,Cognizant,232
4733,Google,94
4734,Flipkart,544
4735,Tata Steel,665
4736,Microsoft,419
4737,Microsoft,1013
4738,Accenture,287
4739,Microsoft,967
4740,Apollo Hospitals,468
4741,Amazon,323
4742,Apollo Hospitals,425
4743,Flipkart,280
4744,Apollo Hospitals,407
4745,Accenture,273
4746,Microsoft,862
4747,Wipro,623
4748,Tata Steel,197
4749,Reliance,232
4750,Infosys,246
4751,Amazon,531
4752,Wipro,508
4753,Amazon,894
4754,Deloitte,336
4755,Amazon,354
4756,Cognizant,632
4757,Google,957
4758,Wipro,551
4759,Nestle,642
4760,Microsoft,770
4761,Flipkart,809
4762,HDFC Bank,393
4763,Deloitte,1030
4764,Accenture,390
4765,Apollo Hospitals,201
4766,Deloitte,361
4767,Amazon,839
4768,Infosys,754
4769,Deloitte,61
4770,Tata Steel,510
4771,Accenture,381
4772,Infosys,490
4773,Accenture,602
4774,Wipro,291
4775,Wipro,772
4776,Wipro,130
4777,ICICI Bank,422
4778,Reliance,315
4779,Cognizant,249
4780,Cognizant,500
4781,Infosys,284
4782,HDFC Bank,309
4783,Google,602
4784,Nestle,530
4785,Infosys,896
4786,Microsoft,692
4787,Amazon,564
4788,Microsoft,414
4789,Reliance,571
4790,Cognizant,691
4791,HDFC Bank,284
4792,Flipkart,858
4793,ICICI Bank,486
4794,Nestle,267
4795,Nestle,648
4796,Amazon,905
4797,HDFC Bank,574
4798,HDFC Bank,337
4799,Deloitte,470
4800,Nestle,463
4801,Infosys,160
4802,Nestle,442
4803,Accenture,401
4804,HDFC Bank,787
4805,Reliance,162
4806,Google,331
4807,Tata Steel,205
4808,HDFC Bank,134
4809,Amazon,254
4810,Accenture,374
4811,Wipro,304
4812,Nestle,400
4813,Google,207
4814,Tata Steel,880
4815,Apollo Hospitals,742
4816,Wipro,223
4817,Infosys,85
4818,Amazon,183
4819,Microsoft,478
4820,Wipro,112
4821,Amazon,429
4822,ICICI Bank,567
4823,Tata Steel,271
4824,Accenture,314
4825,Reliance,546
4826,ICICI Bank,583
4827,Tata Steel,756
4828,Tata Steel,567
4829,Accenture,78
4830,ICICI Bank,282
4831,Nestle,318
4832,Amazon,1077
4833,Google,917
4834,Flipkart,454
4835,Nestle,651
4836,HDFC Bank,623
4837,Apollo Hospitals,323
4838,ICICI Bank,444
4839,Tata Steel,126
4840,ICICI Bank,849
4841,Amazon,541
4842,Reliance,818
4843,Microsoft,819
4844,Cognizant,607
4845,Reliance,597
4846,Reliance,514
4847,ICICI Bank,341
4848,Apollo Hospitals,237
4849,Flipkart,762
4850,Flipkart,871
4851,Reliance,388
4852,Accenture,768
4853,HDFC Bank,256
4854,Tata Steel,573
4855,Amazon,172
4856,Reliance,810
4857,Flipkart,363
4858,Accenture,139
4859,Infosys,319
4860,Wipro,349
4861,Google,596
4862,Microsoft,431
4863,Tata Steel,394
4864,Infosys,832
4865,ICICI Bank,82
4866,Microsoft,428
4867,Google,406
4868,Wipro,239
4869,Nestle,687
4870,Wipro,307
4871,ICICI Bank,221
4872,Deloitte,191
4873,Reliance,918
4874,Wipro,131
4875,Reliance,611
4876,Deloitte,434
4877,Google,334
4878,Flipkart,150
4879,Amazon,365
4880,Microsoft,446
4881,Reliance,544
4882,Accenture,305
4883,Microsoft,558
4884,Apollo Hospitals,987
4885,Nestle,268
4886,Google,253
4887,Cognizant,371
4888,HDFC Bank,261
4889,Amazon,561
4890,Accenture,270
4891,Deloitte,152
4892,Deloitte,125
4893,ICICI Bank,936
4894,ICICI Bank,564
4895,Accenture,646
4896,HDFC Bank,861
4897,Infosys,308
4898,Wipro,337
4899,Reliance,222
4900,Infosys,235
4901,Flipkart,365
4902,Flipkart,199
4903,ICICI Bank,448
4904,Infosys,150
4905,ICICI Bank,552
4906,Microsoft,680
4907,Microsoft,803
4908,Apollo Hospitals,357
4909,Google,165
4910,Reliance,874
4911,HDFC Bank,522
4912,Deloitte,915
4913,Microsoft,282
4914,Accenture,497
4915,Nestle,508
4916,Amazon,624
4917,Reliance,215
4918,Cognizant,458
4919,Cognizant,402
4920,Deloitte,176
4921,Nestle,230
4922,ICICI Bank,201
4923,HDFC Bank,317
4924,Wipro,665
4925,Apollo Hospitals,145
4926,Deloitte,484
4927,Flipkart,103
4928,Nestle,166
4929,Apollo Hospitals,284
4930,Microsoft,125
4931,Reliance,100
4932,Cognizant,680
4933,Infosys,580
4934,Apollo Hospitals,740
4935,Infosys,188
4936,Cognizant,699
4937,Google,416
4938,Amazon,335
4939,HDFC Bank,187
4940,Infosys,569
4941,Apollo Hospitals,353
4942,Google,834
4943,Infosys,387
4944,Infosys,447
4945,Infosys,1036
4946,Infosys,261
4947,Cognizant,410
4948,HDFC Bank,153
4949,Deloitte,366
4950,Accenture,1090
4951,Accenture,279
4952,HDFC Bank,289
4953,Accenture,733
4954,Flipkart,804
4955,Tata Steel,233
4956,Tata Steel,451
4957,Accenture,649
4958,Infosys,342
4959,Accenture,206
4960,ICICI Bank,718
4961,ICICI Bank,375
4962,Microsoft,794
4963,Wipro,834
4964,Wipro,385
4965,Apollo Hospitals,846
4966,Google,342
4967,HDFC Bank,985
4968,Reliance,298
4969,Tata Steel,332
4970,Microsoft,245
4971,Flipkart,429
4972,Cognizant,882
4973,Flipkart,87
4974,Google,620
4975,Tata Steel,457
4976,Tata Steel,885
4977,Google,153
4978,Infosys,306
4979,Tata Steel,536
4980,Flipkart,378
4981,Wipro,832
4982,Infosys,287
4983,Google,644
4984,Reliance,658
4985,Cognizant,105
4986,Google,304
4987,Apollo Hospitals,475
4988,Wipro,705
4989,Cognizant,369
4990,Cognizant,206
4991,Deloitte,204
4992,Tata Steel,589
4993,Deloitte,184
4994,ICICI Bank,329
4995,ICICI Bank,859
4996,Nestle,514
4997,ICICI Bank,770
4998,Cognizant,526
4999,HDFC Bank,1022
5000,Accenture,329
5001,Google,156
5002,Infosys,688
5003,Accenture,885
5004,Flipkart,556
5005,Deloitte,972
5006,Deloitte,165
5007,Amazon,969
5008,Reliance,397
5009,Infosys,530
5010,Apollo Hospitals,172
5011,Tata Steel,595
5012,Amazon,374
5013,Google,748
5014,Tata Steel,198
5015,Apollo Hospitals,907
5016,Microsoft,497
5017,Microsoft,768
5018,Nestle,526
5019,Nestle,102
5020,Deloitte,378
5021,Reliance,458
5022,Tata Steel,563
5023,Wipro,224
5024,Reliance,333
5025,Apollo Hospitals,378
5026,ICICI Bank,523
5027,Cognizant,188
5028,Apollo Hospitals,576
5029,Microsoft,197
5030,Accenture,837
5031,Nestle,341
5032,Wipro,841
5033,Cognizant,468
5034,Flipkart,510
5035,Tata Steel,487
5036,HDFC Bank,438
5037,Flipkart,540
5038,Infosys,1023
5039,Flipkart,221
5040,ICICI Bank,615
5041,Deloitte,408
5042,Flipkart,437
5043,Wipro,424
5044,Amazon,592
5045,Apollo Hospitals,883
5046,ICICI Bank,366
5047,HDFC Bank,851
5048,Wipro,787
5049,Accenture,326
5050,Wipro,431
5051,Accenture,519
5052,Accenture,981
5053,Microsoft,141
5054,Tata Steel,698
5055,Infosys,500
5056,Amazon,493
5057,Nestle,313
5058,Tata Steel,604
5059,Cognizant,379
5060,Nestle,747
5061,Cognizant,99
5062,Microsoft,778
5063,Amazon,623
5064,Nestle,143
5065,ICICI Bank,917
5066,Google,248
5067,Accenture,644
5068,Amazon,218
5069,HDFC Bank,425
5070,Deloitte,632
5071,Cognizant,747
5072,ICICI Bank,297
5073,ICICI Bank,333
5074,Wipro,980
5075,HDFC Bank,668
5076,HDFC Bank,308
5077,Deloitte,320
5078,Nestle,717
5079,HDFC Bank,634
5080,Accenture,476
5081,Infosys,445
5082,Wipro,273
5083,Accenture,447
5084,HDFC Bank,490
5085,Nestle,764
5086,Deloitte,445
5087,Apollo Hospitals,389
5088,Accenture,686
5089,Accenture,414
5090,ICICI Bank,607
5091,Apollo Hospitals,187
5092,ICICI Bank,751
5093,HDFC Bank,629
5094,Google,208
5095,Tata Steel,637
5096,Tata Steel,521
5097,HDFC Bank,636
5098,Google,672
5099,Infosys,217
5100,HDFC Bank,255
5101,Microsoft,237
5102,Google,529
5103,Reliance,577
5104,Reliance,521
5105,Nestle,487
5106,Deloitte,832
5107,Infosys,452
5108,Tata Steel,726
5109,Reliance,363
5110,Wipro,631
5111,Accenture,723
5112,Amazon,242
5113,Infosys,776
5114,Apollo Hospitals,785
5115,Google,601
5116,Nestle,349
5117,ICICI Bank,812
5118,Cognizant,499
5119,Amazon,165
5120,Amazon,155
5121,Google,299
5122,Microsoft,153
5123,Nestle,280
5124,Reliance,351
5125,Wipro,559
5126,Apollo Hospitals,472
5127,Wipro,784
5128,Google,439
5129,ICICI Bank,86
5130,Accenture,760
5131,Nestle,158
5132,Accenture,251
5133,Nestle,712
5134,Wipro,633
5135,Microsoft,109
5136,Google,249
5137,ICICI Bank,240
5138,Cognizant,672
5139,Apollo Hospitals,109
5140,Apollo Hospitals,586
5141,Infosys,286
5142,Tata Steel,501
5143,Microsoft,798
5144,Flipkart,468
5145,HDFC Bank,588
5146,Tata Steel,418
5147,Flipkart,183
5148,Apollo Hospitals,296
5149,Apollo Hospitals,254
5150,ICICI Bank,476
5151,Reliance,860
5152,Apollo Hospitals,204
5153,Nestle,600
5154,Amazon,597
5155,Google,722
5156,Microsoft,445
5157,Microsoft,296
5158,Amazon,184
5159,Nestle,604
5160,ICICI Bank,180
5161,ICICI Bank,733
5162,Wipro,75
5163,Apollo Hospitals,352
5164,Flipkart,185
5165,Microsoft,740
5166,Google,143
5167,Apollo Hospitals,322
5168,Cognizant,388
5169,Apollo Hospitals,438
5170,Cognizant,170
5171,Wipro,319
5172,Flipkart,631
5173,ICICI Bank,534
5174,Google,798
5175,Flipkart,330
5176,HDFC Bank,380
5177,Google,427
5178,Infosys,244
5179,Wipro,137
5180,Apollo Hospitals,217
5181,Tata Steel,137
5182,Flipkart,340
5183,Nestle,531
5184,ICICI Bank,633
5185,Google,774
5186,Google,517
5187,Apollo Hospitals,420
5188,Accenture,102
5189,Amazon,1019
5190,ICICI Bank,434
5191,Apollo Hospitals,941
5192,Accenture,135
5193,Google,293
5194,Tata Steel,409
5195,Microsoft,341
5196,Amazon,714
5197,Google,113
5198,Tata Steel,392
5199,Google,338
5200,Accenture,472
5201,Infosys,691
5202,Apollo Hospitals,339
5203,Google,918
5204,Google,109
5205,ICICI Bank,842
5206,ICICI Bank,780
5207,Wipro,344
5208,Apollo Hospitals,844
5209,Amazon,292
5210,HDFC Bank,810
5211,Deloitte,351
5212,Amazon,529
5213,Amazon,639
5214,Cognizant,91
5215,Flipkart,309
5216,Google,244
5217,HDFC Bank,194
5218,Flipkart,562
5219,Deloitte,423
5220,HDFC Bank,532
5221,HDFC Bank,362
5222,Reliance,459
5223,Amazon,587
5224,Flipkart,382
5225,HDFC Bank,549
5226,ICICI Bank,757
5227,ICICI Bank,386
5228,ICICI Bank,695
5229,ICICI Bank,427
5230,Tata Steel,839
5231,HDFC Bank,1052
5232,Tata Steel,247
5233,Amazon,385
5234,Wipro,546
5235,HDFC Bank,501
5236,Wipro,389
5237,Apollo Hospitals,289
5238,Nestle,198
5239,Infosys,453
5240,Nestle,762
5241,Flipkart,289
5242,Google,633
5243,Accenture,511
5244,Accenture,915
5245,Flipkart,696
5246,Infosys,200
5247,Apollo Hospitals,456
5248,Amazon,313
5249,Reliance,203
5250,Nestle,123
5251,Microsoft,663
5252,Nestle,555
5253,HDFC Bank,83
5254,Nestle,294
5255,Nestle,167
5256,HDFC Bank,307
5257,Apollo Hospitals,897
5258,Reliance,401
5259,Apollo Hospitals,603
5260,Amazon,303
5261,Wipro,469
5262,Flipkart,372
5263,Tata Steel,588
5264,Google,631
5265,Wipro,381
5266,ICICI Bank,310
5267,Reliance,383
5268,Apollo Hospitals,244
5269,HDFC Bank,361
5270,Nestle,376
5271,Google,586
5272,Flipkart,795
5273,ICICI Bank,828
5274,Infosys,842
5275,Reliance,431
5276,Apollo Hospitals,741
5277,Amazon,366
